"productId","imageURL"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_13_ff1ac5edea.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_15_a592bf8b5a.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_18_fe2405006f.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_17_1fa5de3582.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_20_9b4d164ed4.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_19_1d874a65c0.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_21_26cb62f96b.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_1_40932b83da.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_2_ac390adf78.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_3_e23c16d47d.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_5_c166f08ebc.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_4_ec25600a7e.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_6_219550feef.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_7_7eaa6f7d5e.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_8_48592ace68.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15iax9_i5_12450hx_9_c72172c918.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_1_8ca49268c5.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_2_a0c2b201ea.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_3_2f7277b63a.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_8_5522f380b8.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_5_cd5cc38ab0.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_6_bcbda0fce9.jpg"
"5","https://cdn2.fptshop.com.vn/unsafe/800x0/lenovo_loq_15arp9_r5_7235hs_9_93f9545e58.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_1_1a7d8744eb.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_2_a225798ae7.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_3_dbde36774a.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_4_e3bf580111.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_5_6c22cb6289.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_6_7d4ac09032.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_7_787c102629.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_8_4100acb579.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_9_660d7d1680.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_10_4f756f2977.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_11_3d5cee7b5a.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_13_7fb08b32b8.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_12_24975468ce.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_14_58155cab4f.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_15_96533c69e2.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_16_dd372b3321.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_17_bb652ca095.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_14_A1405_ZA_KM_264_W_18_bca822e0ee.jpg"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_1_b2f4d66be0.png"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_2_ca333e9bc5.png"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_4_fe486b9624.png"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_3_ed8b48b5c8.png"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_5_5b696c4795.png"
"6","https://cdn2.fptshop.com.vn/unsafe/800x0/asus_vivobook_14_oled_a1405za_km264w_6_0831d0d29e.png"
"7","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_6_a0c01c0bc6.png"
"7","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_7_a6a51e29f1.png"
"7","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_2_75a7af45cf.png"
"7","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_7_571750542c.jpg"
"7","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_5_40cb169f88.png"
"7","https://cdn2.fptshop.com.vn/small/dell_inspiron_15_n3530_i7_1355u_n5i7305w1_3_6079568ce6.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_12_366efdfd9d.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_05_87a8e55ebe.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_16_8af385556f.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_09_cd5c028193.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_14_19c09c6040.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_20_7b1beffd40.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_19_e23937df0b.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_03_80374ab42d.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_06_8642b43bbd.jpg"
"8","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Asus_Vivobook_X1504_VA_NJ_526_W_11_db050bb3c2.jpg"
